raw_row_id,clean_row_id,yr,mo,dy,date,month,season,season_cat,st,mag,mag_raw,mag_num,mag_cat,mag_missing,inj,fat,inj_bin,fat_bin,slat,slon,elat,elon,elat_raw,elon_raw,len,wid,wid_raw,end_missing,wid_missing,len_zero,start_coord_invalid,end_coord_invalid,decade,segment_nn_row,segment_nn_km,segment_nn_cross_state,seg_source_1km,seg_partner_1km,possible_segment_1km,seg_source_2km,seg_partner_2km,possible_segment_2km,segment_cross_state_1km,segment_cross_state_2km
22038,21770,1982,4,25,1982-04-25,4,Spring,Spring,AR,3,3,3.0,3,0,0,0,0,0,34.17,-92.98,34.25,-92.88,34.25,-92.88,9.0,880.0,880,0,0,0,0,0,1980,21767,44.45398991006686,0,0,0,0,0,0,0,0,0
22039,21771,1982,4,25,1982-04-25,4,Spring,Spring,FL,1,1,1.0,1,0,0,0,0,0,30.6,-87.15,,,0.0,0.0,0.5,20.0,20,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22040,21772,1982,4,25,1982-04-25,4,Spring,Spring,GA,0,0,0.0,0,0,0,0,0,0,31.7,-83.3,,,0.0,0.0,1.0,30.0,30,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22041,21773,1982,4,25,1982-04-25,4,Spring,Spring,GA,2,2,2.0,2,0,5,0,1,0,30.95,-82.98,,,0.0,0.0,1.0,400.0,400,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22042,21774,1982,4,25,1982-04-25,4,Spring,Spring,LA,3,3,3.0,3,0,0,0,0,0,32.22,-94.03,32.23,-93.9,32.23,-93.9,7.0,200.0,200,0,0,0,0,0,1980,21775,66.0310721616569,0,0,0,0,0,0,0,0,0
22044,21775,1982,4,25,1982-04-25,4,Spring,Spring,LA,3,3,3.0,3,0,1,0,1,0,32.63,-93.38,32.67,-92.92,32.67,-92.92,23.0,500.0,500,0,0,0,0,0,1980,21774,115.55504549601308,0,0,0,0,0,0,0,0,0
22045,21776,1982,4,25,1982-04-25,4,Spring,Spring,MS,2,2,2.0,2,0,3,0,1,0,30.38,-88.53,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22046,21777,1982,4,25,1982-04-25,4,Spring,Spring,TX,0,0,0.0,0,0,0,0,0,0,33.58,-96.17,,,0.0,0.0,1.0,50.0,50,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22047,21778,1982,4,25,1982-04-25,4,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,33.85,-95.25,33.85,-95.17,33.85,-95.17,4.0,77.0,77,0,0,0,0,0,1980,21782,37.28360576520216,0,0,0,0,0,0,0,0,0
22048,21779,1982,4,25,1982-04-25,4,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,33.5,-94.73,33.5,-94.67,33.5,-94.67,3.0,50.0,50,0,0,0,0,0,1980,21781,51.059231298547495,0,0,0,0,0,0,0,0,0
22049,21780,1982,4,25,1982-04-25,4,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,33.0,-94.6,33.05,-94.48,33.05,-94.48,6.0,50.0,50,0,0,0,0,0,1980,21781,45.338223317602,0,0,0,0,0,0,0,0,0
22050,21781,1982,4,25,1982-04-25,4,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,33.35,-94.15,,,0.0,0.0,2.0,50.0,50,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22051,21782,1982,4,25,1982-04-25,4,Spring,Spring,TX,2,2,2.0,2,0,0,0,0,0,33.55,-95.35,33.57,-95.1,33.57,-95.1,13.0,100.0,100,0,0,0,0,0,1980,21778,34.08625679449421,0,0,0,0,0,0,0,0,0
22052,21783,1982,4,26,1982-04-26,4,Spring,Spring,AL,1,1,1.0,1,0,0,0,0,0,32.55,-86.52,32.63,-86.32,32.63,-86.32,12.0,200.0,200,0,0,0,0,0,1980,21785,112.34707392316655,1,0,0,0,0,0,0,0,0
22053,21784,1982,4,26,1982-04-26,4,Spring,Spring,AL,3,3,3.0,3,0,0,0,0,0,33.93,-88.0,33.95,-87.8,33.95,-87.8,12.0,200.0,200,0,0,0,0,0,1980,21783,195.9593765245551,0,0,0,0,0,0,0,0,0
22054,21785,1982,4,26,1982-04-26,4,Spring,Spring,GA,0,0,0.0,0,0,0,0,0,0,32.95,-85.18,,,0.0,0.0,0.2,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22055,21786,1982,4,26,1982-04-26,4,Spring,Spring,GA,1,1,1.0,1,0,0,0,0,0,32.92,-84.77,,,0.0,0.0,0.3,20.0,20,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22056,21787,1982,4,26,1982-04-26,4,Spring,Spring,GA,2,2,2.0,2,0,5,0,1,0,34.13,-84.85,34.15,-84.8,34.15,-84.8,5.0,300.0,300,0,0,0,0,0,1980,21786,136.79820862507492,0,0,0,0,0,0,0,0,0
22057,21788,1982,4,27,1982-04-27,4,Spring,Spring,NC,2,2,2.0,2,0,1,0,1,0,35.22,-80.12,,,0.0,0.0,0.1,27.0,27,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22058,21789,1982,4,27,1982-04-27,4,Spring,Spring,SC,1,1,1.0,1,0,0,0,0,0,34.68,-79.95,,,0.0,0.0,0.3,27.0,27,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22059,21790,1982,4,27,1982-04-27,4,Spring,Spring,SC,1,1,1.0,1,0,0,0,0,0,34.82,-79.97,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22060,21791,1982,4,28,1982-04-28,4,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,32.82,-97.15,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22061,21792,1982,4,29,1982-04-29,4,Spring,Spring,FL,1,1,1.0,1,0,0,0,0,0,28.58,-81.42,,,0.0,0.0,0.5,20.0,20,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22062,21793,1982,5,3,1982-05-03,5,Spring,Spring,UT,0,0,0.0,0,0,0,0,0,0,38.77,-113.02,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22063,21794,1982,5,3,1982-05-03,5,Spring,Spring,WA,1,1,1.0,1,0,0,0,0,0,48.43,-119.5,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22064,21795,1982,5,4,1982-05-04,5,Spring,Spring,IA,1,1,1.0,1,0,0,0,0,0,43.45,-93.62,43.47,-93.55,43.47,-93.55,3.0,40.0,40,0,0,0,0,0,1980,21796,115.36616862626188,0,0,0,0,0,0,0,0,0
22065,21796,1982,5,4,1982-05-04,5,Spring,Spring,IA,1,1,1.0,1,0,0,0,0,0,42.65,-94.42,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22066,21797,1982,5,4,1982-05-04,5,Spring,Spring,NE,0,0,0.0,0,0,0,0,0,0,40.3,-101.67,,,0.0,0.0,0.1,20.0,20,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22067,21798,1982,5,4,1982-05-04,5,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,34.37,-101.05,,,0.0,0.0,0.2,20.0,20,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22068,21799,1982,5,5,1982-05-05,5,Spring,Spring,KS,0,0,0.0,0,0,0,0,0,0,38.1,-95.88,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22069,21800,1982,5,5,1982-05-05,5,Spring,Spring,KS,0,0,0.0,0,0,0,0,0,0,38.22,-95.78,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22070,21801,1982,5,5,1982-05-05,5,Spring,Spring,OK,0,0,0.0,0,0,0,0,0,0,34.45,-98.57,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22071,21802,1982,5,5,1982-05-05,5,Spring,Spring,TX,0,0,0.0,0,0,0,0,0,0,33.0,-100.45,,,0.0,0.0,0.1,20.0,20,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22072,21803,1982,5,5,1982-05-05,5,Spring,Spring,TX,0,0,0.0,0,0,0,0,0,0,31.22,-101.9,,,0.0,0.0,0.6,20.0,20,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22073,21804,1982,5,5,1982-05-05,5,Spring,Spring,TX,0,0,0.0,0,0,0,0,0,0,32.0,-102.08,,,0.0,0.0,0.2,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22074,21805,1982,5,5,1982-05-05,5,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,29.37,-100.9,,,0.0,0.0,0.1,20.0,20,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22075,21806,1982,5,6,1982-05-06,5,Spring,Spring,LA,1,1,1.0,1,0,0,0,0,0,29.82,-93.42,,,0.0,0.0,1.0,50.0,50,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22076,21807,1982,5,6,1982-05-06,5,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,29.4,-97.75,29.42,-97.65,29.42,-97.65,7.0,40.0,40,0,0,0,0,0,1980,21809,222.15959467688123,0,0,0,0,0,0,0,0,0
22077,21808,1982,5,6,1982-05-06,5,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,29.47,-95.05,,,0.0,0.0,0.7,27.0,27,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22078,21809,1982,5,6,1982-05-06,5,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,29.05,-95.4,,,0.0,0.0,0.4,40.0,40,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22079,21810,1982,5,6,1982-05-06,5,Spring,Spring,TX,2,2,2.0,2,0,0,0,0,0,29.95,-94.88,,,0.0,0.0,0.5,37.0,37,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22080,21811,1982,5,6,1982-05-06,5,Spring,Spring,WI,2,2,2.0,2,0,0,0,0,0,44.37,-88.58,44.45,-88.47,44.45,-88.47,9.0,100.0,100,0,0,0,0,0,1980,21806,1684.063794684375,1,0,0,0,0,0,0,0,0
22081,21812,1982,5,7,1982-05-07,5,Spring,Spring,AL,1,1,1.0,1,0,0,0,0,0,30.28,-87.68,,,0.0,0.0,2.0,30.0,30,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22082,21813,1982,5,7,1982-05-07,5,Spring,Spring,LA,2,2,2.0,2,0,0,0,0,0,29.78,-92.13,29.87,-92.08,29.87,-92.08,5.0,100.0,100,0,0,0,0,0,1980,21814,288.0657730575269,1,0,0,0,0,0,0,0,0
22083,21814,1982,5,7,1982-05-07,5,Spring,Spring,MS,3,3,3.0,3,0,0,0,0,0,31.48,-89.72,31.52,-89.6,31.52,-89.6,6.0,200.0,200,0,0,0,0,0,1980,21815,42.610630316978266,0,0,0,0,0,0,0,0,0
22084,21815,1982,5,7,1982-05-07,5,Spring,Spring,MS,3,3,3.0,3,0,1,0,1,0,31.28,-89.25,31.42,-89.1,31.42,-89.1,13.0,100.0,100,0,0,0,0,0,1980,21814,59.19035736196884,0,0,0,0,0,0,0,0,0
22085,21816,1982,5,7,1982-05-07,5,Spring,Spring,MT,0,0,0.0,0,0,0,0,0,0,48.9,-111.92,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22086,21817,1982,5,7,1982-05-07,5,Spring,Spring,MT,2,2,2.0,2,0,0,0,0,0,48.9,-111.92,,,0.0,0.0,0.5,20.0,20,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22087,21818,1982,5,9,1982-05-09,5,Spring,Spring,NE,0,0,0.0,0,0,0,0,0,0,42.22,-98.93,,,0.0,0.0,0.1,20.0,20,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22088,21819,1982,5,9,1982-05-09,5,Spring,Spring,TX,0,0,0.0,0,0,0,0,0,0,35.78,-101.57,,,0.0,0.0,0.2,20.0,20,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22089,21820,1982,5,9,1982-05-09,5,Spring,Spring,TX,0,0,0.0,0,0,0,0,0,0,35.68,-101.82,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22090,21821,1982,5,9,1982-05-09,5,Spring,Spring,TX,0,0,0.0,0,0,0,0,0,0,34.95,-102.22,,,0.0,0.0,1.0,100.0,100,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22091,21822,1982,5,9,1982-05-09,5,Spring,Spring,TX,0,0,0.0,0,0,0,0,0,0,35.1,-102.13,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22092,21823,1982,5,9,1982-05-09,5,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,35.18,-102.07,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22093,21824,1982,5,9,1982-05-09,5,Spring,Spring,TX,3,3,3.0,3,0,1,0,1,0,35.15,-102.08,35.28,-102.12,35.28,-102.12,8.2,40.0,40,0,0,0,0,0,1980,21823,12.011168827933401,0,0,0,0,0,0,0,0,0
22094,21825,1982,5,10,1982-05-10,5,Spring,Spring,KS,0,0,0.0,0,0,0,0,0,0,39.77,-98.92,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22095,21826,1982,5,10,1982-05-10,5,Spring,Spring,MN,3,3,3.0,3,0,0,0,0,0,46.02,-96.47,46.07,-96.17,46.07,-96.17,15.0,80.0,80,0,0,0,0,0,1980,21828,564.6127963179471,1,0,0,0,0,0,0,0,0
22096,21827,1982,5,10,1982-05-10,5,Spring,Spring,NE,1,1,1.0,1,0,0,0,0,0,40.92,-98.43,,,0.0,0.0,1.0,20.0,20,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22097,21828,1982,5,10,1982-05-10,5,Spring,Spring,NE,2,2,2.0,2,0,0,0,0,0,41.22,-98.25,,,0.0,0.0,0.3,20.0,20,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22098,21829,1982,5,10,1982-05-10,5,Spring,Spring,NE,2,2,2.0,2,0,0,0,0,0,41.22,-98.45,,,0.0,0.0,0.3,20.0,20,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22099,21830,1982,5,11,1982-05-11,5,Spring,Spring,KS,1,1,1.0,1,0,0,0,0,0,39.78,-98.67,39.83,-98.6,39.83,-98.6,4.0,400.0,400,0,0,0,0,0,1980,21831,36.56670683333078,1,0,0,0,0,0,0,0,0
22100,21831,1982,5,11,1982-05-11,5,Spring,Spring,NE,0,0,0.0,0,0,0,0,0,0,40.02,-98.25,,,0.0,0.0,0.1,20.0,20,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22101,21832,1982,5,11,1982-05-11,5,Spring,Spring,NE,0,0,0.0,0,0,0,0,0,0,40.12,-99.35,,,0.0,0.0,0.1,20.0,20,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22102,21833,1982,5,11,1982-05-11,5,Spring,Spring,NE,0,0,0.0,0,0,0,0,0,0,40.22,-99.28,,,0.0,0.0,0.1,20.0,20,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22103,21834,1982,5,11,1982-05-11,5,Spring,Spring,NE,1,1,1.0,1,0,0,0,0,0,40.2,-98.18,,,0.0,0.0,0.1,20.0,20,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22104,21835,1982,5,11,1982-05-11,5,Spring,Spring,OK,0,0,0.0,0,0,0,0,0,0,34.52,-99.53,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22105,21836,1982,5,11,1982-05-11,5,Spring,Spring,OK,0,0,0.0,0,0,0,0,0,0,34.65,-99.33,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22106,21837,1982,5,11,1982-05-11,5,Spring,Spring,OK,0,0,0.0,0,0,0,0,0,0,34.77,-99.43,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22107,21838,1982,5,11,1982-05-11,5,Spring,Spring,OK,0,0,0.0,0,0,0,0,0,0,34.6,-99.35,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22108,21839,1982,5,11,1982-05-11,5,Spring,Spring,OK,0,0,0.0,0,0,0,0,0,0,34.68,-99.27,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,1,1,0,0
22109,21840,1982,5,11,1982-05-11,5,Spring,Spring,OK,0,0,0.0,0,0,0,0,0,0,36.13,-99.83,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22110,21841,1982,5,11,1982-05-11,5,Spring,Spring,OK,0,0,0.0,0,0,0,0,0,0,35.35,-99.22,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22111,21842,1982,5,11,1982-05-11,5,Spring,Spring,OK,0,0,0.0,0,0,0,0,0,0,35.22,-99.55,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22112,21843,1982,5,11,1982-05-11,5,Spring,Spring,OK,0,0,0.0,0,0,0,0,0,0,35.52,-99.2,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22113,21844,1982,5,11,1982-05-11,5,Spring,Spring,OK,0,0,0.0,0,0,0,0,0,0,34.68,-99.9,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22114,21845,1982,5,11,1982-05-11,5,Spring,Spring,OK,1,1,1.0,1,0,0,0,0,0,35.62,-99.75,35.78,-99.75,35.78,-99.75,11.0,150.0,150,0,0,0,0,0,1980,21840,39.57882625362155,0,0,0,0,0,0,0,0,0
22115,21846,1982,5,11,1982-05-11,5,Spring,Spring,OK,1,1,1.0,1,0,0,0,0,0,34.6,-99.83,,,0.0,0.0,0.5,50.0,50,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22116,21847,1982,5,11,1982-05-11,5,Spring,Spring,OK,1,1,1.0,1,0,0,0,0,0,34.78,-99.73,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22117,21848,1982,5,11,1982-05-11,5,Spring,Spring,OK,2,2,2.0,2,0,0,0,0,0,34.63,-99.5,34.7,-99.55,34.7,-99.55,5.7,150.0,150,0,0,0,0,0,1980,21837,13.447260089027035,0,0,0,0,0,0,0,0,0
22118,21849,1982,5,11,1982-05-11,5,Spring,Spring,OK,2,2,2.0,2,0,0,0,0,0,35.13,-99.25,35.2,-99.35,35.2,-99.35,7.0,50.0,50,0,0,0,0,0,1980,21842,18.305845995401334,0,0,0,0,0,0,0,0,0
22119,21850,1982,5,11,1982-05-11,5,Spring,Spring,OK,3,3,3.0,3,0,41,0,1,0,34.62,-99.32,34.68,-99.25,34.68,-99.25,4.0,350.0,350,0,0,0,0,0,1980,21839,1.8288092626354688,0,0,0,0,1,0,1,0,0
22120,21851,1982,5,11,1982-05-11,5,Spring,Spring,OK,3,3,3.0,3,0,0,0,0,0,34.97,-99.23,35.07,-99.2,35.07,-99.2,7.0,100.0,100,0,0,0,0,0,1980,21849,8.074801133113276,0,0,0,0,0,0,0,0,0
22121,21852,1982,5,11,1982-05-11,5,Spring,Spring,OK,3,3,3.0,3,0,18,2,1,1,34.7,-99.27,34.82,-99.35,34.82,-99.35,10.0,700.0,700,0,0,0,0,0,1980,21837,9.18013081080277,0,0,0,0,0,0,0,0,0
22122,21853,1982,5,11,1982-05-11,5,Spring,Spring,TX,0,0,0.0,0,0,0,0,0,0,33.67,-101.25,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22123,21854,1982,5,11,1982-05-11,5,Spring,Spring,TX,0,0,0.0,0,0,0,0,0,0,32.67,-100.95,,,0.0,0.0,0.1,20.0,20,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22124,21855,1982,5,11,1982-05-11,5,Spring,Spring,TX,0,0,0.0,0,0,0,0,0,0,34.08,-101.23,,,0.0,0.0,0.1,20.0,20,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22125,21856,1982,5,11,1982-05-11,5,Spring,Spring,TX,0,0,0.0,0,0,0,0,0,0,34.72,-100.82,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22126,21857,1982,5,11,1982-05-11,5,Spring,Spring,TX,0,0,0.0,0,0,0,0,0,0,34.65,-100.73,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22127,21858,1982,5,11,1982-05-11,5,Spring,Spring,TX,0,0,0.0,0,0,0,0,0,0,34.68,-100.67,,,0.0,0.0,0.5,440.0,440,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22128,21859,1982,5,11,1982-05-11,5,Spring,Spring,TX,0,0,0.0,0,0,0,0,0,0,34.7,-100.23,,,0.0,0.0,0.2,20.0,20,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22129,21860,1982,5,11,1982-05-11,5,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,34.55,-100.68,,,0.0,0.0,2.0,880.0,880,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22130,21861,1982,5,11,1982-05-11,5,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,29.4,-100.78,29.35,-100.42,29.35,-100.42,19.0,60.0,60,0,0,0,0,0,1980,21854,372.60512826522483,0,0,0,0,0,0,0,0,0
22131,21862,1982,5,11,1982-05-11,5,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,32.1,-96.63,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22132,21863,1982,5,11,1982-05-11,5,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,32.1,-96.63,,,0.0,0.0,0.2,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22133,21864,1982,5,11,1982-05-11,5,Spring,Spring,TX,1,1,1.0,1,0,1,0,1,0,32.95,-97.05,33.0,-96.97,33.0,-96.97,3.0,50.0,50,0,0,0,0,0,1980,21862,105.02680224789165,0,0,0,0,0,0,0,0,0
22134,21865,1982,5,11,1982-05-11,5,Spring,Spring,TX,3,3,3.0,3,0,0,0,0,0,34.65,-100.72,34.57,-100.43,34.57,-100.43,15.0,40.0,40,0,0,0,0,0,1980,21860,23.000951243984172,0,0,0,0,0,0,0,0,0
22135,21866,1982,5,12,1982-05-12,5,Spring,Spring,TX,0,0,0.0,0,0,0,0,0,0,33.72,-101.42,,,0.0,0.0,0.1,20.0,20,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22136,21867,1982,5,12,1982-05-12,5,Spring,Spring,TX,0,0,0.0,0,0,0,0,0,0,31.27,-100.77,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22137,21868,1982,5,12,1982-05-12,5,Spring,Spring,TX,0,0,0.0,0,0,0,0,0,0,32.25,-98.18,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22138,21869,1982,5,12,1982-05-12,5,Spring,Spring,TX,0,0,0.0,0,0,0,0,0,0,32.28,-98.98,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22139,21870,1982,5,12,1982-05-12,5,Spring,Spring,TX,0,0,0.0,0,0,0,0,0,0,35.47,-101.07,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22140,21871,1982,5,12,1982-05-12,5,Spring,Spring,TX,0,0,0.0,0,0,0,0,0,0,32.22,-101.75,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22141,21872,1982,5,12,1982-05-12,5,Spring,Spring,TX,0,0,0.0,0,0,0,0,0,0,31.83,-101.38,31.83,-101.25,31.83,-101.25,7.0,40.0,40,0,0,0,0,0,1980,21890,50.60258445156705,0,0,0,0,0,0,0,0,0
22142,21873,1982,5,12,1982-05-12,5,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,33.67,-101.25,,,0.0,0.0,1.0,100.0,100,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22143,21874,1982,5,12,1982-05-12,5,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,33.25,-97.58,,,0.0,0.0,2.0,77.0,77,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22144,21875,1982,5,12,1982-05-12,5,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,35.3,-101.12,,,0.0,0.0,0.6,30.0,30,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22145,21876,1982,5,12,1982-05-12,5,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,34.13,-99.42,34.23,-99.3,34.23,-99.3,8.0,100.0,100,0,0,0,0,0,1980,21887,66.71876372232936,0,0,0,0,0,0,0,0,0
22146,21877,1982,5,12,1982-05-12,5,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,31.67,-98.52,,,0.0,0.0,2.0,50.0,50,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22147,21878,1982,5,12,1982-05-12,5,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,31.68,-98.43,31.77,-98.45,31.77,-98.45,7.0,73.0,73,0,0,0,0,0,1980,21895,3.8342488842411293,0,0,0,0,0,0,0,0,0
22148,21879,1982,5,12,1982-05-12,5,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,32.3,-97.93,32.38,-97.92,32.38,-97.92,7.0,73.0,73,0,0,0,0,0,1980,21893,25.878339331096655,0,0,0,0,0,0,0,0,0
22149,21880,1982,5,12,1982-05-12,5,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,31.78,-98.57,,,0.0,0.0,0.2,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22150,21881,1982,5,12,1982-05-12,5,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,31.78,-98.57,,,0.0,0.0,0.1,10.0,10,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
22151,21882,1982,5,12,1982-05-12,5,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,31.87,-98.68,31.93,-98.68,31.93,-98.68,4.0,50.0,50,0,0,0,0,0,1980,21900,11.119508023353307,0,0,0,0,0,0,0,0,0
22152,21883,1982,5,12,1982-05-12,5,Spring,Spring,TX,1,1,1.0,1,0,0,0,0,0,33.15,-99.27,,,0.0,0.0,1.0,50.0,50,1,0,0,0,0,1980,,,0,0,0,0,0,0,0,0,0
